,User agent,Version,OS,Hardware Type,Popularity,Software,Software Type
40,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-G900J Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
41,"Mozilla/5.0 (Linux; U; Android 7.1.1; pt-BR; ASUS_X00ID Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.8.0.1120 Mobile Safari/537.36",12.8,Android,Mobile,Average,,
42,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X; zh-CN) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/16B92 UCBrowser/12.1.7.1109 Mobile AliApp(TUnionSDK/0.1.20.3)",12.1,iOS,Mobile - Phone,Average,,
43,"Mozilla/5.0 (Linux; U; Android 4.1.3; ru-RU; S4501M Build/GRK39F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
44,"Mozilla/5.0 (Linux; U; Android 4.4.2; ru-RU; SM-G900I Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
45,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-A500G Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
46,NokiaC2-00/2.0 (03.45) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 (Java; U; kau; nokiac2-00) UCBrowser8.3.0.154/69/352/UCWEB Mobile UNTRUSTED/1.0,8.3,--,Mobile - Phone,Average,,
47,Mozilla/5.0 (compatible; MSIE 10.0; Windows Phone 8.0; Trident/6.0; IEMobile/10.0; ARM; Touch; NOKIA; Lumia 920) UCBrowser/10.1.0.563 Mobile,10.1,Windows Phone,Mobile - Phone,Average,,
48,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-A500W Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
49,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-G900R7 Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
0,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; ASUS_Z00ED Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
1,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-A500W Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
2,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-G900R7 Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
3,"Mozilla/5.0 (Linux; U; Android 5.1.1; en-US; vivo Y21L Build/LMY47V) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.5.972 U3/0.8.0 Mobile Safari/534.30",11.3,Android,Mobile - Phone,Average,,
4,"Mozilla/5.0 (Linux; U; Android 5.0; ru-RU; Lenovo S660 Build/LRX21T) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
5,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; ALCATEL ONE TOUCH 7041D Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
6,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-G900P Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
7,"Mozilla/5.0 (Linux; U; Android 5.0.2; ru-RU; MFLogin3T Build/LRX22G) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
8,"Mozilla/5.0 (Linux; U; Android 4.4.2; ru-RU; SM-G9008W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
9,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; MFLogin3T Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
10,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-J510UN Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
11,Opera/9.80 (Android; Opera Mini/7.28879/27.1662; U; en-us) Presto/2.8.119 Version/11.10 UCBrowser/8.6.1.262/145/355/,8.6,Android,Mobile,Average,,
12,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-G532F Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
13,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-G800M Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
14,"Mozilla/5.0 (Linux; U; Android 5.0; ru-RU; Lenovo S856 Build/LRX21T) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
15,"Mozilla/5.0 (Linux; U; Android 5.0.2; ru-RU; SM-G5309W Build/LRX22G) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
16,"Mozilla/5.0 (Linux; U; Android 5.0; ru-RU; SM-G800M Build/LRX21T) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
17,NokiaC3-00/5.0 (08.65) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokiac3-00/UC Browser7.9.0.102/69/352 UNTRUSTED/1.0,7.9,--,Mobile - Phone,Average,,
18,"Mozilla/5.0 (Linux; U; Android 5.1; en-US; BQS-5065 Build/LMY47I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.2.0.915 U3/0.8.0 Mobile Safari/534.30",11.2,Android,Mobile,Average,,
19,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; Smartfren Andromax NC36B1G Build/KVT49L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.1.5.890 U3/0.8.0 Mobile Safari/534.30",11.1,Android,Mobile,Average,,
20,"Mozilla/5.0 (Linux; U; Android 5.0.1; en-US; Lenovo TAB 2 A10-70L Build/LRX21M) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.2.960 U3/0.8.0 Mobile Safari/534.30",11.3,Android,Mobile,Average,,
21,"Mozilla/5.0 (Linux; U; Android 5.1.1; en-US; SM-J200G Build/LMY47X) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30",11.0,Android,Mobile - Phone,Average,,
22,BlackBerry9630/4.2.0.284 Profile/MIDP-2.0 Configuration/CLDC-1.1/UC Browser7.8.0.95/160/352,7.8,BlackBerry OS,Mobile - Phone,Average,,
23,"Mozilla/5.0 (Linux; U; Android 4.1.3; ru-RU; ALCATEL ONE TOUCH 5020D Build/GRK39F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
24,Nokia200/2.0 (11.81) Profile/MIDP-2.1 Configuration/CLDC-1.1 UCWEB/2.0(Java; U; MIDP-2.0; en-us; nokia200) U2/1.0.0 UCBrowser/8.7.1.234 U2/1.0.0 Mobile,8.7,--,Mobile - Phone,Average,,
25,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; GT-N9600 Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Tablet,Average,,
26,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; Lenovo A319 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
27,"Mozilla/5.0 (Linux; U; Android 4.4.4; ru-RU; Lenovo S650 Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
28,"Mozilla/5.0 (Linux; Android 4.4.2; Infinix X509 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 Mobile UCBrowser/3.4.3.532",3.4,Android,Mobile,Average,,
29,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-G355H Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
30,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; Lenovo S60-a Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Symbian,Mobile - Phone,Average,,
31,Nokia2710c-2/2.0 (06.21) Profile/MIDP-2.1 Configuration/CLDC-1.1 UCWEB/2.0(Java; U; MIDP-2.0; en-us; nokia2710c-2) U2/1.0.0 UCBrowser/8.7.1.234 U2/1.0.0 Mobile,8.7,--,Mobile - Phone,Average,,
32,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; Microsoft; Lumia 435 Dual SIM) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537 UCBrowser/4.2.1.541 Mobile",4.2,Windows Phone,Mobile - Phone,Average,,
33,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-J100Y Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
34,"Mozilla/5.0 (Linux; U; Android 4.4; ru-RU; GT-S900 Build/KRT16S) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
35,"Mozilla/5.0 (Linux; U; Android 6.0.1; en-US; SM-J700F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.4.8.1012 Mobile Safari/537.36",11.4,Android,Mobile - Phone,Average,,
36,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-J510S Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
37,NokiaC3-00/5.0 (07.20) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokiac3-00/UC Browser8.0.3.107/70/352,8.0,--,Mobile - Phone,Average,,
38,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; Lenovo S850 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
39,"Mozilla/5.0 (Linux; U; Android 4.4.4; zh-CN; HUAWEI ALE-CL00 Build/HuaweiALE-CL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.3.0.907 Mobile Safari/537.36",11.3,Android,Mobile,Average,,
40,"Mozilla/5.0 (Linux; U; Android 7.0; en-US; SM-A710F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.4.8.1012 Mobile Safari/537.36",11.4,Android,Mobile - Phone,Average,,
41,"Mozilla/5.0 (Linux; U; Android 4.1.2; ru-RU; S4503Q Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
42,"Mozilla/5.0 (Linux; U; Android 7.0; es-LA; Moto C Build/NRD90M.068) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.9.5.1146 Mobile Safari/537.36",12.9,Android,Mobile,Average,,
43,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; Lenovo A536 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
44,"Mozilla/5.0 (Linux; U; Android 4.4.2; ru-RU; SM-G355H Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
45,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-J100H Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
46,UCWEB/8.8 (iPhone; CPU OS_6; en-US)AppleWebKit/534.1 U3/3.0.0 Mobile,8.8,iOS,Mobile - Phone,Average,,
47,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-G530AZ Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
48,Mozilla/5.0 (S60V3; U; kau; NokiaC5-00.2)/UC Browser8.4.0.159/28/352/UCWEB Mobile,8.4,Symbian,Mobile - Phone,Average,,
49,UCWEB/2.0 (Symbian; U; S60 V5; en-US; Nokia5250) U2/1.0.0 UCBrowser/8.9.0.277 U2/1.0.0 Mobile,8.9,Symbian,Mobile - Phone,Average,,
0,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-A300Y Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
1,"Mozilla/5.0 (Linux; U; Android 4.4; ru-RU; MFLogin3T Build/KRT16S) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
2,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-G900R7 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
3,"Mozilla/5.0 (Linux; U; Android 4.4.1; ru-RU; LT18i Build/KOT49E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
4,"Mozilla/5.0 (Linux; U; Android 8.1.0; en-US; Redmi Note 5 pro Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.5.0.1109 Mobile Safari/537.36",12.5,Android,Mobile - Phone,Average,,
5,"Mozilla/5.0 (Linux; U; Android 7.0; en-US; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.4.8.1012 Mobile Safari/537.36",11.4,Android,Mobile - Phone,Average,,
6,"Mozilla/5.0 (Linux; U; Android 5.0; ru-RU; SM-A500Y Build/LRX21T) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
7,"Mozilla/5.0 (Linux; U; Android 4.4.4; zh-CN; Coolpad Y82-520 Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.9.8.738 U3/0.8.0 Mobile Safari/534.30",10.9,Android,Mobile,Average,,
8,"Mozilla/5.0 (Linux; U; Android 4.3; zh-CN; SCH-N719 Build/JSS15J) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 UCBrowser/9.9.5.489 U3/0.8.0 Mobile Safari/533.1",9.9,Android,Mobile,Average,,
9,"Mozilla/5.0 (Linux; U; Android 5.0; en-US; Lenovo A1000 Build/S100) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.1.0.527 U3/0.8.0 Mobile Safari/534.30",10.1,Android,Mobile,Average,,
10,"Mozilla/5.0 (Linux; U; Android 4.2.2; ru-RU; SM-T311 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Tablet,Average,,
11,"Mozilla/5.0 (Linux; U; Android 5.0; ru-RU; SM-G900W Build/LRX21T) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
12,"Mozilla/5.0 (Linux; U; Android 4.4.1; ru-RU; SM-I9600 Build/KOT49E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
13,"Mozilla/5.0 (Linux; U; Android 4.4.2; ru-RU; SM-G900K Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
14,"Mozilla/5.0 (Linux; U; Android 5.0.1; ru-RU; SM-A500F1 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
15,"Mozilla/5.0 (Linux; U; Android 8.1.0; en-US; SM-G610F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.9.10.1159 Mobile Safari/537.36",12.9,Android,Mobile - Phone,Average,,
16,"Mozilla/5.0 (Linux; U; Android 8.0.0; en-US; ONEPLUS A3003 Build/OPR6.170623.013) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/12.0.0.1088 Mobile Safari/537.36",12.0,Android,Mobile,Average,,
17,"Mozilla/5.0 (Linux; U; Android 4.1.2; ru-RU; Nokia_X Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
18,"Mozilla/5.0 (Linux; U; Android 4.4.3; ru-RU; GT-I9301Q Build/KTU84M) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
19,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-A500M Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
20,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; SM-A500G Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
21,"Mozilla/5.0 (Linux; U; Android 4.4.1; ru-RU; SCH-I939I Build/KOT49E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
22,"Mozilla/5.0 (Linux; U; Android 6.0; ru-RU; Lenovo Z2 Build/MMB29K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile,Average,,
23,"Mozilla/5.0 (Linux; U; Android 5.1.1; en-US; SM-J200G Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.5.0.1015 Mobile Safari/537.36",11.5,Android,Mobile - Phone,Average,,
24,"Mozilla/5.0 (Linux; U; Android 4.4.1; ru-RU; GT-I9190 Build/KOT49E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.3.0.950 U3/0.8.0 Mobile Safari/E7FBAF",11.3,Android,Mobile - Phone,Average,,
